Iteration,rank,player_id,n_games,rating
3,8,Aeromonas,20,1083.9532480642854
3,9,f_Caulobacteraceae,2,1066.7690504734044
3,10,Limnohabitans,19,1043.7039292630734
3,11,Brevundimonas,2,1037.081077
3,12,Chitinibacter,3,1033.4413477630783
3,13,Pseudomonas,18,1029.9855613083976
3,14,Ottowia,17,1027.590706
3,15,Bradyrhizobium,1,1024.896789161959
3,16,Emticicia,1,1014.5460129215954
3,17,Delftia,7,1002.681913427836
3,18,Deefgea,6,999.4825753998647
3,19,Pelomonas,16,966.1508273675234
3,20,Dechloromonas,9,965.0920524799176
3,21,Cellvibrio,6,962.5988674047334
3,22,Duganella,9,958.2725906282257
3,23,Ferribacterium,5,956.2245525642703
3,24,Paucibacter,12,953.351484
3,25,Ramlibacter,19,927.2650147014461
3,26,Rheinheimera,8,923.8059770463499
3,27,Comamonas,9,920.9016876
3,28,Polaromonas,10,914.7603611714519
3,29,Caenimonas,7,896.3884568073388
3,30,Variovorax,12,887.7857885182588
3,31,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,5,885.3378832957713
3,32,Rhizobacter,17,884.6390447
3,33,f_Rhodocyclaceae,7,883.4902337027985
3,34,Bosea,6,883.2671582955068
3,35,Curvibacter,19,874.2799099
3,36,Massilia,11,858.9312654007839
3,37,Rivibacter,12,851.5041715538272
3,38,Candidatus Symbiobacter,12,828.8534980315014
3,39,Leptothrix,9,820.6302379113349
3,40,Methylibium,15,808.1798026481086
3,41,Sphaerotilus,16,794.7250061476544
4,1,Acidovorax,20,1747.0668123278529
4,2,Pseudarcicella,20,1332.3655924677114
4,3,Flavobacterium,20,1248.0722098962528
4,4,Aeromonas,20,1218.265944104849
4,5,f_Comamonadaceae,20,1166.1152165182082
4,6,Rhodoferax,20,1159.5154957658951
4,7,Pseudomonas,18,1148.7483050082074
4,8,Aquabacterium,19,1131.5810702100791
4,9,Caulobacter,3,1111.1017730662372
4,10,f_Caulobacteraceae,2,1067.877636
4,11,Limnohabitans,19,1059.0946017654894
4,12,Brevundimonas,2,1045.4217389756773
4,13,Chitinibacter,3,1032.3824527891513
4,14,Bradyrhizobium,1,1024.953968213517
4,15,Emticicia,1,1015.4441732971185
4,16,Deefgea,6,1001.7810346714953
4,17,Delftia,7,1000.229401401577
4,18,Duganella,9,985.5355911695593
4,19,Paucibacter,12,971.9857967
4,20,Dechloromonas,9,963.734682
4,21,Cellvibrio,6,962.6444878825628
4,22,Ottowia,17,951.6593861105994
4,23,Ferribacterium,5,947.1362320765802
4,24,Ramlibacter,19,944.6639232928709
4,25,Polaromonas,10,939.3996172934695
4,26,Pelomonas,16,930.1704616821116
4,27,Comamonas,9,922.6186473753892
4,28,Rheinheimera,8,915.3721600770677
4,29,Caenimonas,7,899.0442996226592
4,30,Variovorax,12,894.3928009612114
4,31,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,5,884.3123972753319
4,32,f_Rhodocyclaceae,7,884.2823403629427
4,33,Bosea,6,883.3092319236584
4,34,Curvibacter,19,876.5951892785463
4,35,Massilia,11,872.6499907729508
4,36,Candidatus Symbiobacter,12,832.2044124677577
4,37,Rhizobacter,17,830.6359318622405
4,38,Leptothrix,9,819.6233845760398
4,39,Rivibacter,12,815.5006754287195
4,40,Sphaerotilus,16,783.6543885506921
4,41,Methylibium,15,778.8565450021085
5,1,Acidovorax,20,1809.7874986527552
5,2,Pseudarcicella,20,1362.0658312459514
5,3,Aeromonas,20,1234.1066777378219
5,4,Flavobacterium,20,1218.9324060241981
5,5,Rhodoferax,20,1176.730328
5,6,f_Comamonadaceae,20,1173.3598188723754
5,7,Caulobacter,3,1114.7811726131965
5,8,Aquabacterium,19,1100.5528492337617
5,9,Limnohabitans,19,1068.0203627701792
5,10,f_Caulobacteraceae,2,1066.8335360023752
5,11,Brevundimonas,2,1045.5660829066592
5,12,Bradyrhizobium,1,1025.0576950497705
5,13,Chitinibacter,3,1017.4166114834019
5,14,Emticicia,1,1015.1219154355948
5,15,Pseudomonas,18,1013.0152133082273
5,16,Duganella,9,997.9708033028871
5,17,Deefgea,6,985.2300277861987
5,18,Delftia,7,982.7725275381507
5,19,Ramlibacter,19,979.6905517940716
5,20,Cellvibrio,6,975.8756442771544
5,21,Paucibacter,12,969.2560226736723
5,22,Ferribacterium,5,954.1230863731555
5,23,Ottowia,17,949.9783586278188
5,24,Dechloromonas,9,941.3509635
5,25,Comamonas,9,937.266127
5,26,Pelomonas,16,924.4564808931393
5,27,Variovorax,12,924.0621624546491
5,28,Polaromonas,10,922.3045835039021
5,29,Rheinheimera,8,919.5782032426783
5,30,Caenimonas,7,898.5527923644347
5,31,Bosea,6,890.4857618738007
5,32,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,5,886.1234695842497
5,33,f_Rhodocyclaceae,7,884.5500137577901
5,34,Massilia,11,881.3720886105334
5,35,Curvibacter,19,878.7498673
5,36,Candidatus Symbiobacter,12,839.5632275491212
5,37,Leptothrix,9,825.6535014324928
5,38,Rhizobacter,17,821.2748351576628
5,39,Rivibacter,12,820.5712247605495
5,40,Sphaerotilus,16,787.4075847905978
5,41,Methylibium,15,780.4320900821276
6,1,Acidovorax,20,1762.1406528336988
6,2,Pseudarcicella,20,1340.0342674805102
6,3,f_Comamonadaceae,20,1238.237607
6,4,Rhodoferax,20,1137.1227386947544
6,5,Aeromonas,20,1135.1605939786632
6,6,Aquabacterium,19,1118.8377389125505
6,7,Caulobacter,3,1115.7963036131687
6,8,Flavobacterium,20,1115.4938257309411
6,9,f_Caulobacteraceae,2,1067.957613708869
6,10,Limnohabitans,19,1061.8311047341595
6,11,Brevundimonas,2,1045.0938300709843
6,12,Chitinibacter,3,1034.6295534836345
6,13,Bradyrhizobium,1,1024.780493776562
6,14,Emticicia,1,1016.5710634455218
6,15,Ottowia,17,1014.5677389404058
6,16,Ramlibacter,19,1010.1885159972715
6,17,Duganella,9,1009.142688431749
6,18,Delftia,7,1003.4934133532126
6,19,Deefgea,6,1000.251738493947
6,20,Pseudomonas,18,991.7689514914144
6,21,Dechloromonas,9,986.0578821871613
6,22,Paucibacter,12,977.5781673944524
6,23,Ferribacterium,5,968.5268919
6,24,Cellvibrio,6,964.1554691429576
6,25,Comamonas,9,946.4357029069081
6,26,Rheinheimera,8,931.2499141890826
6,27,Polaromonas,10,927.9860272958434
6,28,Curvibacter,19,905.2233431696367
6,29,Variovorax,12,904.9131001811512
6,30,Caenimonas,7,904.0409606607734
6,31,f_Rhodocyclaceae,7,898.3028982434852
6,32,Bosea,6,895.7390393524925
6,33,Pelomonas,16,894.1008067307658
6,34,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,5,885.4836788
6,35,Massilia,11,884.7419233385565
6,36,Rhizobacter,17,832.5214052
6,37,Candidatus Symbiobacter,12,828.4779306018763
6,38,Rivibacter,12,823.2271337
6,39,Leptothrix,9,822.4129649611288
6,40,Sphaerotilus,16,789.3550455453687
6,41,Methylibium,15,786.3692801
7,1,Acidovorax,20,1798.674611512982
7,2,Pseudarcicella,20,1326.520300347541
7,3,f_Comamonadaceae,20,1232.9110660283259
7,4,Flavobacterium,20,1205.5792188136697
7,5,Aquabacterium,19,1183.479175918493
7,6,Rhodoferax,20,1118.3348411558486
7,7,Caulobacter,3,1114.357978054133
7,8,f_Caulobacteraceae,2,1065.8032749595102
7,9,Brevundimonas,2,1044.631478566669
7,10,Bradyrhizobium,1,1024.5722661635946
7,11,Chitinibacter,3,1024.0915452560898
7,12,Ramlibacter,19,1022.9015997083652
7,13,Ottowia,17,1021.2278121358518
7,14,Emticicia,1,1015.4806682395131
7,15,Limnohabitans,19,1015.4721018820775
7,16,Pseudomonas,18,1008.574446854387
7,17,Deefgea,6,1007.1676613896306
7,18,Dechloromonas,9,1002.7787884144904
7,19,Paucibacter,12,999.4828035570298
7,20,Delftia,7,989.5610038297802
7,21,Aeromonas,20,986.5513071013819
7,22,Duganella,9,975.1926427968028
7,23,Ferribacterium,5,966.7163899961673
7,24,Cellvibrio,6,962.2058284
7,25,Comamonas,9,950.6730854346016
7,26,Rheinheimera,8,935.0907811350288
7,27,Pelomonas,16,934.8953906335257
7,28,Curvibacter,19,911.8656827
7,29,Polaromonas,10,904.7901907790883
7,30,f_Rhodocyclaceae,7,897.6307563723578
7,31,Caenimonas,7,897.2971748900761
7,32,Variovorax,12,887.8503513448621
7,33,Bosea,6,884.3059185792827
7,34,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,5,882.2791658435332
7,35,Massilia,11,867.7719162578509
7,36,Rhizobacter,17,848.5353584162069
7,37,Candidatus Symbiobacter,12,845.587258
7,38,Rivibacter,12,835.2217487302958
7,39,Leptothrix,9,818.1312387265319
7,40,Methylibium,15,795.4263557150003
7,41,Sphaerotilus,16,790.3788154119361
8,1,Acidovorax,20,1826.4559229042868
8,2,Pseudarcicella,20,1287.7239318114566
8,3,f_Comamonadaceae,20,1256.4923309854353
8,4,Rhodoferax,20,1191.9235509726705
8,5,Flavobacterium,20,1189.0256139210442
8,6,Aquabacterium,19,1185.5416098723178
8,7,Ramlibacter,19,1092.4584975340806
8,8,Caulobacter,3,1090.8903305574925
8,9,Aeromonas,20,1071.7902042025366
8,10,f_Caulobacteraceae,2,1056.4503154900312
8,11,Limnohabitans,19,1044.0669899824657
8,12,Brevundimonas,2,1036.5107000964413
8,13,Bradyrhizobium,1,1024.0836782159108
8,14,Ottowia,17,1020.7012085800267
8,15,Emticicia,1,1014.1751732227393
8,16,Chitinibacter,3,1013.8440390504746
8,17,Pseudomonas,18,998.9647080669992
8,18,Duganella,9,992.5101556810132
8,19,Delftia,7,982.7607806565778
8,20,Deefgea,6,978.4183868286204
8,21,Paucibacter,12,950.5135679725498
8,22,Ferribacterium,5,950.2834637611841
8,23,Cellvibrio,6,949.2089874277021
8,24,Dechloromonas,9,944.5464321185319
8,25,Curvibacter,19,936.2642666127517
8,26,Comamonas,9,922.6797428263402
8,27,Rheinheimera,8,921.9651596096267
8,28,Polaromonas,10,908.4578258
8,29,Caenimonas,7,904.2967242356829
8,30,Pelomonas,16,896.2576976316651
8,31,Variovorax,12,889.7685364657407
8,32,Bosea,6,889.4374715298095
8,33,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,5,883.4806104
8,34,f_Rhodocyclaceae,7,873.9243812
8,35,Massilia,11,873.2235837464145
8,36,Rhizobacter,17,862.6220937203807
8,37,Candidatus Symbiobacter,12,848.0568336
8,38,Rivibacter,12,838.3830067250118
8,39,Leptothrix,9,817.0214645574802
8,40,Methylibium,15,802.5361251
8,41,Sphaerotilus,16,782.2838964117667
9,1,Acidovorax,20,1796.3564186204744
9,2,Pseudarcicella,20,1321.882087446117
9,3,Flavobacterium,20,1283.7843149464227
9,4,Aquabacterium,19,1180.2922475226264
9,5,f_Comamonadaceae,20,1155.4637797484959
9,6,Rhodoferax,20,1131.1425366650196
9,7,Pseudomonas,18,1121.984664960268
9,8,Caulobacter,3,1109.9141363946342
9,9,Aeromonas,20,1085.2385013865637
9,10,f_Caulobacteraceae,2,1067.9403261696905
9,11,Brevundimonas,2,1044.6492224052374
9,12,Limnohabitans,19,1040.1154584885928
9,13,Bradyrhizobium,1,1024.8204110598917
9,14,Chitinibacter,3,1024.1938251436723
9,15,Emticicia,1,1015.9897736094308
9,16,Ottowia,17,1011.2429327236462
9,17,Deefgea,6,1010.8547181914973
9,18,Duganella,9,987.3534305380297
9,19,Delftia,7,986.1846455958201
9,20,Paucibacter,12,968.0755650721283
9,21,Cellvibrio,6,965.5633726095137
9,22,Pelomonas,16,964.7921527457831
9,23,Dechloromonas,9,954.0013136877976
9,24,Ferribacterium,5,947.7166107132177
9,25,Comamonas,9,947.5230717433475
9,26,Ramlibacter,19,930.7117285759268
9,27,Polaromonas,10,922.4701456959888
9,28,Rheinheimera,8,911.9037544348655
9,29,Caenimonas,7,889.6743608822292
9,30,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,5,887.4183182840568
9,31,Variovorax,12,886.1064256032093
9,32,Bosea,6,883.4669901
9,33,f_Rhodocyclaceae,7,880.3113327796917
9,34,Massilia,11,873.8420576339793
9,35,Rhizobacter,17,849.6649262515767
9,36,Curvibacter,19,846.7385627963511
9,37,Candidatus Symbiobacter,12,843.9197446921343
9,38,Rivibacter,12,836.8045669607791
9,39,Leptothrix,9,824.2963252907617
9,40,Sphaerotilus,16,792.9892866
9,41,Methylibium,15,792.6059552346677
10,1,Acidovorax,20,1812.1320288218674
10,2,f_Comamonadaceae,20,1314.451394910786
10,3,Pseudarcicella,20,1264.558371200304
10,4,Aquabacterium,19,1192.5861796658016
10,5,Flavobacterium,20,1145.4643448443092
10,6,Rhodoferax,20,1139.0329193672708
10,7,Caulobacter,3,1096.598163409552
10,8,Ottowia,17,1065.2781453404534
10,9,f_Caulobacteraceae,2,1058.140465849494
10,10,Aeromonas,20,1046.489967696948
10,11,Ramlibacter,19,1045.0389448411206
10,12,Brevundimonas,2,1036.7575923771287
10,13,Chitinibacter,3,1033.2893134384947
10,14,Limnohabitans,19,1032.316509972528
10,15,Bradyrhizobium,1,1024.3084323230564
10,16,Deefgea,6,1019.4936693672377
10,17,Emticicia,1,1015.2631228590512
10,18,Delftia,7,992.4926670925539
10,19,Paucibacter,12,980.3591818803774
10,20,Dechloromonas,9,970.1916294356528
10,21,Duganella,9,965.5689210741175
10,22,Ferribacterium,5,962.0513607105979
10,23,Cellvibrio,6,960.8403318978659
10,24,Pseudomonas,18,955.6035995593322
10,25,Rheinheimera,8,951.2160788408452
10,26,Comamonas,9,935.8376790692097
10,27,Polaromonas,10,910.2120106010904
10,28,Pelomonas,16,902.9201132361695
10,29,f_Rhodocyclaceae,7,899.6300927839801
10,30,Curvibacter,19,895.6672501055838
10,31,Caenimonas,7,895.2331127404404
10,32,Variovorax,12,890.0855436389371
10,33,Bosea,6,889.7125802606562
10,34,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,5,885.4634155726651
10,35,Rhizobacter,17,866.6602741
10,36,Massilia,11,859.6927119388538
10,37,Candidatus Symbiobacter,12,844.232709
10,38,Rivibacter,12,838.1666170737224
10,39,Leptothrix,9,816.9980032493274
10,40,Methylibium,15,803.9546056457334
10,41,Sphaerotilus,16,786.0099442
11,1,Acidovorax,20,1783.1495614545674
11,2,Pseudarcicella,20,1354.1917434028119
11,3,Flavobacterium,20,1260.8027984673317
11,4,Aquabacterium,19,1209.8365261737108
11,5,f_Comamonadaceae,20,1178.9521357835515
11,6,Rhodoferax,20,1148.4185478556908
11,7,Caulobacter,3,1093.0197953031538
11,8,f_Caulobacteraceae,2,1066.3378647601005
11,9,Aeromonas,20,1046.3031745593205
11,10,Pseudomonas,18,1043.2590465755009
11,11,Brevundimonas,2,1037.8036156772046
11,12,Limnohabitans,19,1034.314762991968
11,13,Chitinibacter,3,1032.8056125474334
11,14,Bradyrhizobium,1,1025.0709227913496
11,15,Deefgea,6,1021.6895769025136
11,16,Emticicia,1,1016.9754158338616
11,17,Ottowia,17,996.3824430049783
11,18,Paucibacter,12,989.3311782378266
11,19,Dechloromonas,9,988.7013059427492
11,20,Delftia,7,979.6633239582469
11,21,Duganella,9,973.0957214337567
11,22,Ferribacterium,5,962.6690092431903
11,23,Cellvibrio,6,957.7683728590695
11,24,Ramlibacter,19,944.1970456495527
11,25,Rheinheimera,8,933.4532214824347
11,26,Comamonas,9,930.6194154660443
11,27,Pelomonas,16,918.6648105870455
11,28,Polaromonas,10,916.4878198280175
11,29,Variovorax,12,909.6775608179369
11,30,f_Rhodocyclaceae,7,898.7155968096688
11,31,Caenimonas,7,894.1663991980545
11,32,Bosea,6,886.1375634400954
11,33,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,5,885.7828268
11,34,Massilia,11,867.3106917080086
11,35,Rhizobacter,17,859.5622084876313
11,36,Curvibacter,19,854.2621782298861
11,37,Candidatus Symbiobacter,12,850.6870947197866
11,38,Rivibacter,12,839.7008368636593
11,39,Leptothrix,9,819.3829501327363
11,40,Methylibium,15,801.4011382698799
11,41,Sphaerotilus,16,789.2481857713799
12,1,Acidovorax,20,1811.3210868064386
12,2,Pseudarcicella,20,1292.8756152090198
12,3,f_Comamonadaceae,20,1215.171426771012
12,4,Rhodoferax,20,1188.196459604562
12,5,Flavobacterium,20,1186.7741279549334
12,6,Aquabacterium,19,1130.0022164806796
12,7,Aeromonas,20,1111.2432955375257
12,8,Caulobacter,3,1107.1928486772956
12,9,Pseudomonas,18,1071.2533080897538
12,10,f_Caulobacteraceae,2,1067.991165116097
12,11,Limnohabitans,19,1056.1337676609778
12,12,Brevundimonas,2,1044.8857868589475
12,13,Ottowia,17,1034.9995286947467
12,14,Chitinibacter,3,1033.6877187968155
12,15,Bradyrhizobium,1,1024.961002134271
12,16,Emticicia,1,1015.9512331594505
12,17,Deefgea,6,1006.5942079252803
12,18,Duganella,9,996.4795769344778
12,19,Ramlibacter,19,996.3168265435459
12,20,Delftia,7,982.0709155486172
12,21,Cellvibrio,6,964.5885795987044
12,22,Paucibacter,12,956.0745491
12,23,Ferribacterium,5,953.0034716576591
12,24,Dechloromonas,9,951.9574984365889
12,25,Comamonas,9,948.5006339133951
12,26,Polaromonas,10,937.3887316481524
12,27,Variovorax,12,911.0212445976299
12,28,Pelomonas,16,905.1425423740695
12,29,Rheinheimera,8,897.9377217021477
12,30,Caenimonas,7,894.7845128012432
12,31,Bosea,6,887.5678889610973
12,32,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,5,886.0425647528651
12,33,f_Rhodocyclaceae,7,883.4464878185483
12,34,Massilia,11,877.2294993544489
12,35,Curvibacter,19,852.2945184498657
12,36,Candidatus Symbiobacter,12,848.956489
12,37,Rhizobacter,17,836.8435513601219
12,38,Rivibacter,12,831.5744503186094
12,39,Leptothrix,9,822.6640523862718
12,40,Methylibium,15,791.7126308836501
12,41,Sphaerotilus,16,787.1662664188992
13,1,Acidovorax,20,1842.8345099007647
13,2,Pseudarcicella,20,1383.2387516658105
13,3,Rhodoferax,20,1234.7184924133715
13,4,Flavobacterium,20,1222.9364817593205
13,5,f_Comamonadaceae,20,1194.1791921133229
13,6,Aeromonas,20,1176.0506308050744
13,7,Aquabacterium,19,1101.1557736409848
13,8,Caulobacter,3,1092.824033304253
13,9,Limnohabitans,19,1065.7570967866573
13,10,f_Caulobacteraceae,2,1055.8979647413294
13,11,Ramlibacter,19,1036.3598005583954
13,12,Brevundimonas,2,1035.2228406517459
13,13,Bradyrhizobium,1,1023.9932883078592
13,14,Chitinibacter,3,1014.0311957642323
13,15,Emticicia,1,1012.9212036324952
13,16,Duganella,9,997.8458019918857
13,17,Delftia,7,991.3928434821356
13,18,Deefgea,6,984.0232352818645
13,19,Pseudomonas,18,981.6233413733319
13,20,Dechloromonas,9,978.7233805369578
13,21,Paucibacter,12,970.9426499619335
13,22,Ottowia,17,959.6914872683981
13,23,Ferribacterium,5,958.5674512277166
13,24,Cellvibrio,6,945.1623402130596
13,25,Polaromonas,10,914.7456752793379
13,26,Comamonas,9,912.5992283026399
13,27,Rheinheimera,8,912.1228797028041
13,28,Variovorax,12,911.8579052415844
13,29,Curvibacter,19,902.2315993537638
13,30,Caenimonas,7,899.0049995645445
13,31,Pelomonas,16,895.1401611936224
13,32,f_Rhodocyclaceae,7,886.8726168462016
13,33,Bosea,6,885.128664
13,34,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,5,884.6565355371777
13,35,Massilia,11,878.3718540718347
13,36,Candidatus Symbiobacter,12,846.5856011993704
13,37,Rhizobacter,17,824.6471335507105
13,38,Rivibacter,12,817.6051816894194
13,39,Leptothrix,9,814.8374976934554
13,40,Methylibium,15,780.2081849
13,41,Sphaerotilus,16,773.2904944426693
14,1,Acidovorax,20,1779.428440364966
14,2,Pseudarcicella,20,1282.178076021591
14,3,f_Comamonadaceae,20,1235.8096253551942
14,4,Flavobacterium,20,1208.7860735412194
14,5,Rhodoferax,20,1155.4160526231453
14,6,Aquabacterium,19,1114.9193028158595
14,7,Caulobacter,3,1106.9643005690816
14,8,Aeromonas,20,1091.4164172462972
14,9,Ottowia,17,1089.0041625059482
14,10,f_Caulobacteraceae,2,1067.123187885569
14,11,Limnohabitans,19,1053.1432076677597
14,12,Brevundimonas,2,1044.4934020488479
14,13,Chitinibacter,3,1034.743310226882
14,14,Ramlibacter,19,1030.0282372116233
14,15,Bradyrhizobium,1,1024.3959103809423
14,16,Emticicia,1,1015.0609167821905
14,17,Delftia,7,1007.0153095678514
14,18,Deefgea,6,1004.619061846882
14,19,Pseudomonas,18,1000.6514936474985
14,20,Duganella,9,985.8963780370588
14,21,Paucibacter,12,965.8967263965677
14,22,Dechloromonas,9,965.5730441938047
14,23,Ferribacterium,5,958.3005431682957
14,24,Cellvibrio,6,955.2179244349438
14,25,Rheinheimera,8,953.1506886711475
14,26,Comamonas,9,948.8926185247412
14,27,Polaromonas,10,921.7597022742495
14,28,Caenimonas,7,898.5686355097039
14,29,Curvibacter,19,898.1846358437945
14,30,Bosea,6,896.0540735146379
14,31,Pelomonas,16,894.9100885564641
14,32,f_Rhodocyclaceae,7,890.7292846269611
14,33,Variovorax,12,889.6889451322897
14,34,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,5,886.9539254
14,35,Massilia,11,873.7536965671819
14,36,Candidatus Symbiobacter,12,839.1021322662554
14,37,Rhizobacter,17,825.0708506256329
14,38,Leptothrix,9,821.8511426986068
14,39,Rivibacter,12,821.3058324260179
14,40,Sphaerotilus,16,782.6879974111699
14,41,Methylibium,15,781.2546453675919
15,1,Acidovorax,20,1799.9573820279577
15,2,Pseudarcicella,20,1392.7724623025804
15,3,Flavobacterium,20,1228.2665320062372
15,4,Rhodoferax,20,1226.5840508618044
15,5,f_Comamonadaceae,20,1211.3565805092617
15,6,Aquabacterium,19,1146.0593295439614
15,7,Caulobacter,3,1113.534095
15,8,Aeromonas,20,1071.039993
15,9,f_Caulobacteraceae,2,1057.4281354944555
15,10,Brevundimonas,2,1044.8577172730727
15,11,Pseudomonas,18,1025.445095465953
15,12,Bradyrhizobium,1,1024.9472467844073
15,13,Emticicia,1,1015.0286221178719
15,14,Ramlibacter,19,1014.878558807472
15,15,Chitinibacter,3,1014.1527324568401
15,16,Limnohabitans,19,1004.086536663697
15,17,Deefgea,6,1002.3887243400274
15,18,Paucibacter,12,986.6598915519896
15,19,Dechloromonas,9,985.9874691270733
15,20,Duganella,9,984.6614565
15,21,Delftia,7,977.2122178549814
15,22,Cellvibrio,6,961.8846255278738
15,23,Ferribacterium,5,960.6001009
15,24,Ottowia,17,947.3733137299165
15,25,Comamonas,9,935.7326073776313
15,26,Polaromonas,10,919.3223807162125
15,27,Pelomonas,16,916.8404681328278
15,28,Rheinheimera,8,911.1713140846136
15,29,Variovorax,12,905.7702134228871
15,30,Caenimonas,7,895.1871079411488
15,31,f_Rhodocyclaceae,7,890.8607110459985
15,32,Bosea,6,890.0126815
15,33,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,5,885.7281985602838
15,34,Curvibacter,19,884.5047732080563
15,35,Massilia,11,874.5367122069997
15,36,Candidatus Symbiobacter,12,848.1370544144652
15,37,Rhizobacter,17,834.3477039
15,38,Rivibacter,12,824.0638408945013
15,39,Leptothrix,9,818.8857321149111
15,40,Sphaerotilus,16,784.3517446449046
15,41,Methylibium,15,783.3838854039204
16,1,Acidovorax,20,1769.2283932291518
16,2,Pseudarcicella,20,1326.0436458534284
16,3,Flavobacterium,20,1259.3536823013092
16,4,f_Comamonadaceae,20,1197.7384939141164
16,5,Aeromonas,20,1168.8829960691219
16,6,Aquabacterium,19,1161.0738149623783
16,7,Caulobacter,3,1104.1743320860598
16,8,Rhodoferax,20,1101.6069584712177
